Selectivity,end,end_year,start_year,Sex,year,Age,proportion,year2
Survey,45,2020,1975,Male,2005,8,0.9935602181054362,2005
Survey,45,2020,1975,Male,2006,8,0.9935602181054362,2006
Survey,45,2020,1975,Male,2007,8,0.9935602181054362,2007
Survey,45,2020,1975,Male,2008,8,0.9935602181054362,2008
Survey,45,2020,1975,Male,2009,8,0.9935602181054362,2009
Survey,45,2020,1975,Male,2010,8,0.9935602181054362,2010
Survey,45,2020,1975,Male,2011,8,0.9935602181054362,2011
Survey,45,2020,1975,Male,2012,8,0.9935602181054362,2012
Survey,45,2020,1975,Male,2013,8,0.9935602181054362,2013
Survey,45,2020,1975,Male,2014,8,0.9935602181054362,2014
Survey,45,2020,1975,Male,2015,8,0.9935602181054362,2015
Survey,45,2020,1975,Male,2016,8,0.9935602181054362,2016
Survey,45,2020,1975,Male,2017,8,0.9935602181054362,2017
Survey,45,2020,1975,Male,2018,8,0.9935602181054362,2018
Survey,45,2020,1975,Male,2019,8,0.9935602181054362,2019
Survey,45,2020,1975,Male,2020,8,0.9935602181054362,2020
Survey,45,2020,1975,Female,1975,8,0.9931218251012514,1975
Survey,45,2020,1975,Female,1976,8,0.9931218251012514,1976
Survey,45,2020,1975,Female,1977,8,0.9931218251012514,1977
Survey,45,2020,1975,Female,1978,8,0.9931218251012514,1978
Survey,45,2020,1975,Female,1979,8,0.9931218251012514,1979
Survey,45,2020,1975,Female,1980,8,0.9931218251012514,1980
Survey,45,2020,1975,Female,1981,8,0.9931218251012514,1981
Survey,45,2020,1975,Female,1982,8,0.9931218251012514,1982
Survey,45,2020,1975,Female,1983,8,0.9931218251012514,1983
Survey,45,2020,1975,Female,1984,8,0.9931218251012514,1984
Survey,45,2020,1975,Female,1985,8,0.9931218251012514,1985
Survey,45,2020,1975,Female,1986,8,0.9931218251012514,1986
Survey,45,2020,1975,Female,1987,8,0.9931218251012514,1987
Survey,45,2020,1975,Female,1988,8,0.9931218251012514,1988
Survey,45,2020,1975,Female,1989,8,0.9931218251012514,1989
Survey,45,2020,1975,Female,1990,8,0.9931218251012514,1990
Survey,45,2020,1975,Female,1991,8,0.9931218251012514,1991
Survey,45,2020,1975,Female,1992,8,0.9931218251012514,1992
Survey,45,2020,1975,Female,1993,8,0.9931218251012514,1993
Survey,45,2020,1975,Female,1994,8,0.9931218251012514,1994
Survey,45,2020,1975,Female,1995,8,0.9931218251012514,1995
Survey,45,2020,1975,Female,1996,8,0.9931218251012514,1996
Survey,45,2020,1975,Female,1997,8,0.9931218251012514,1997
Survey,45,2020,1975,Female,1998,8,0.9931218251012514,1998
Survey,45,2020,1975,Female,1999,8,0.9931218251012514,1999
Survey,45,2020,1975,Female,2000,8,0.9931218251012514,2000
Survey,45,2020,1975,Female,2001,8,0.9931218251012514,2001
Survey,45,2020,1975,Female,2002,8,0.9931218251012514,2002
Survey,45,2020,1975,Female,2003,8,0.9931218251012514,2003
Survey,45,2020,1975,Female,2004,8,0.9931218251012514,2004
Survey,45,2020,1975,Female,2005,8,0.9931218251012514,2005
Survey,45,2020,1975,Female,2006,8,0.9931218251012514,2006
Survey,45,2020,1975,Female,2007,8,0.9931218251012514,2007
Survey,45,2020,1975,Female,2008,8,0.9931218251012514,2008
Survey,45,2020,1975,Female,2009,8,0.9931218251012514,2009
Survey,45,2020,1975,Female,2010,8,0.9931218251012514,2010
Survey,45,2020,1975,Female,2011,8,0.9931218251012514,2011
Survey,45,2020,1975,Female,2012,8,0.9931218251012514,2012
Survey,45,2020,1975,Female,2013,8,0.9931218251012514,2013
Survey,45,2020,1975,Female,2014,8,0.9931218251012514,2014
Survey,45,2020,1975,Female,2015,8,0.9931218251012514,2015
Survey,45,2020,1975,Female,2016,8,0.9931218251012514,2016
Survey,45,2020,1975,Female,2017,8,0.9931218251012514,2017
Survey,45,2020,1975,Female,2018,8,0.9931218251012514,2018
Survey,45,2020,1975,Female,2019,8,0.9931218251012514,2019
Survey,45,2020,1975,Female,2020,8,0.9931218251012514,2020
Fishery,19,1994,1975,Male,1975,9,0.992089324721893,1975
Fishery,19,1994,1975,Male,1976,9,0.992089324721893,1976
Fishery,19,1994,1975,Male,1977,9,0.992089324721893,1977
Fishery,19,1994,1975,Male,1978,9,0.992089324721893,1978
Fishery,19,1994,1975,Male,1979,9,0.992089324721893,1979
Fishery,19,1994,1975,Male,1980,9,0.992089324721893,1980
Fishery,19,1994,1975,Male,1981,9,0.992089324721893,1981
Fishery,19,1994,1975,Male,1982,9,0.992089324721893,1982
Fishery,19,1994,1975,Male,1983,9,0.992089324721893,1983
Fishery,19,1994,1975,Male,1984,9,0.992089324721893,1984
Fishery,19,1994,1975,Male,1985,9,0.992089324721893,1985
Fishery,19,1994,1975,Male,1986,9,0.992089324721893,1986
Fishery,19,1994,1975,Male,1987,9,0.992089324721893,1987
Fishery,19,1994,1975,Male,1988,9,0.992089324721893,1988
Fishery,19,1994,1975,Male,1989,9,0.992089324721893,1989
Fishery,19,1994,1975,Male,1990,9,0.992089324721893,1990
Fishery,19,1994,1975,Male,1991,9,0.992089324721893,1991
Fishery,19,1994,1975,Male,1992,9,0.992089324721893,1992
Fishery,19,1994,1975,Male,1993,9,0.992089324721893,1993
Fishery,19,1994,1975,Male,1994,9,0.992089324721893,1994
Fishery,45,2020,1995,Male,1995,9,0.9992944308798232,1995
Fishery,45,2020,1995,Male,1996,9,0.9992944308798232,1996
Fishery,45,2020,1995,Male,1997,9,0.9992944308798232,1997
Fishery,45,2020,1995,Male,1998,9,0.9992944308798232,1998
Fishery,45,2020,1995,Male,1999,9,0.9992944308798232,1999
Fishery,45,2020,1995,Male,2000,9,0.9992944308798232,2000
Fishery,45,2020,1995,Male,2001,9,0.9992944308798232,2001
Fishery,45,2020,1995,Male,2002,9,0.9992944308798232,2002
Fishery,45,2020,1995,Male,2003,9,0.9992944308798232,2003
Fishery,45,2020,1995,Male,2004,9,0.9992944308798232,2004
Fishery,45,2020,1995,Male,2005,9,0.9992944308798232,2005
Fishery,45,2020,1995,Male,2006,9,0.9992944308798232,2006
Fishery,45,2020,1995,Male,2007,9,0.9992944308798232,2007
Fishery,45,2020,1995,Male,2008,9,0.9992944308798232,2008
Fishery,45,2020,1995,Male,2009,9,0.9992944308798232,2009
Fishery,45,2020,1995,Male,2010,9,0.9992944308798232,2010
Fishery,45,2020,1995,Male,2011,9,0.9992944308798232,2011
Fishery,45,2020,1995,Male,2012,9,0.9992944308798232,2012
Fishery,45,2020,1995,Male,2013,9,0.9992944308798232,2013
Fishery,45,2020,1995,Male,2014,9,0.9992944308798232,2014
Fishery,45,2020,1995,Male,2015,9,0.9992944308798232,2015
Fishery,45,2020,1995,Male,2016,9,0.9992944308798232,2016
Fishery,45,2020,1995,Male,2017,9,0.9992944308798232,2017
Fishery,45,2020,1995,Male,2018,9,0.9992944308798232,2018
Fishery,45,2020,1995,Male,2019,9,0.9992944308798232,2019
Fishery,45,2020,1995,Male,2020,9,0.9992944308798232,2020
Fishery,19,1994,1975,Female,1975,9,0.9999219201145492,1975
Fishery,19,1994,1975,Female,1976,9,0.9999219201145492,1976
Fishery,19,1994,1975,Female,1977,9,0.9999219201145492,1977
Fishery,19,1994,1975,Female,1978,9,0.9999219201145492,1978
Fishery,19,1994,1975,Female,1979,9,0.9999219201145492,1979
Fishery,19,1994,1975,Female,1980,9,0.9999219201145492,1980
Fishery,19,1994,1975,Female,1981,9,0.9999219201145492,1981
Fishery,19,1994,1975,Female,1982,9,0.9999219201145492,1982
Fishery,19,1994,1975,Female,1983,9,0.9999219201145492,1983
Fishery,19,1994,1975,Female,1984,9,0.9999219201145492,1984
Fishery,19,1994,1975,Female,1985,9,0.9999219201145492,1985
Fishery,19,1994,1975,Female,1986,9,0.9999219201145492,1986
Fishery,19,1994,1975,Female,1987,9,0.9999219201145492,1987
Fishery,19,1994,1975,Female,1988,9,0.9999219201145492,1988
Fishery,19,1994,1975,Female,1989,9,0.9999219201145492,1989
Fishery,19,1994,1975,Female,1990,9,0.9999219201145492,1990
Fishery,19,1994,1975,Female,1991,9,0.9999219201145492,1991
Fishery,19,1994,1975,Female,1992,9,0.9999219201145492,1992
Fishery,19,1994,1975,Female,1993,9,0.9999219201145492,1993
Fishery,19,1994,1975,Female,1994,9,0.9999219201145492,1994
Fishery,45,2020,1995,Female,1995,9,0.9997241562240938,1995
Fishery,45,2020,1995,Female,1996,9,0.9997241562240938,1996
Fishery,45,2020,1995,Female,1997,9,0.9997241562240938,1997
Fishery,45,2020,1995,Female,1998,9,0.9997241562240938,1998
Fishery,45,2020,1995,Female,1999,9,0.9997241562240938,1999
Fishery,45,2020,1995,Female,2000,9,0.9997241562240938,2000
Fishery,45,2020,1995,Female,2001,9,0.9997241562240938,2001
Fishery,45,2020,1995,Female,2002,9,0.9997241562240938,2002
Fishery,45,2020,1995,Female,2003,9,0.9997241562240938,2003
Fishery,45,2020,1995,Female,2004,9,0.9997241562240938,2004
Fishery,45,2020,1995,Female,2005,9,0.9997241562240938,2005
Fishery,45,2020,1995,Female,2006,9,0.9997241562240938,2006
Fishery,45,2020,1995,Female,2007,9,0.9997241562240938,2007
Fishery,45,2020,1995,Female,2008,9,0.9997241562240938,2008
Fishery,45,2020,1995,Female,2009,9,0.9997241562240938,2009
Fishery,45,2020,1995,Female,2010,9,0.9997241562240938,2010
Fishery,45,2020,1995,Female,2011,9,0.9997241562240938,2011
Fishery,45,2020,1995,Female,2012,9,0.9997241562240938,2012
Fishery,45,2020,1995,Female,2013,9,0.9997241562240938,2013
Fishery,45,2020,1995,Female,2014,9,0.9997241562240938,2014
Fishery,45,2020,1995,Female,2015,9,0.9997241562240938,2015
Fishery,45,2020,1995,Female,2016,9,0.9997241562240938,2016
Fishery,45,2020,1995,Female,2017,9,0.9997241562240938,2017
Fishery,45,2020,1995,Female,2018,9,0.9997241562240938,2018
Fishery,45,2020,1995,Female,2019,9,0.9997241562240938,2019
Fishery,45,2020,1995,Female,2020,9,0.9997241562240938,2020
Survey,45,2020,1975,Male,1975,9,0.9992894780907001,1975
Survey,45,2020,1975,Male,1976,9,0.9992894780907001,1976
Survey,45,2020,1975,Male,1977,9,0.9992894780907001,1977
Survey,45,2020,1975,Male,1978,9,0.9992894780907001,1978
Survey,45,2020,1975,Male,1979,9,0.9992894780907001,1979
Survey,45,2020,1975,Male,1980,9,0.9992894780907001,1980
Survey,45,2020,1975,Male,1981,9,0.9992894780907001,1981
Survey,45,2020,1975,Male,1982,9,0.9992894780907001,1982
Survey,45,2020,1975,Male,1983,9,0.9992894780907001,1983
Survey,45,2020,1975,Male,1984,9,0.9992894780907001,1984
Survey,45,2020,1975,Male,1985,9,0.9992894780907001,1985
Survey,45,2020,1975,Male,1986,9,0.9992894780907001,1986
Survey,45,2020,1975,Male,1987,9,0.9992894780907001,1987
Survey,45,2020,1975,Male,1988,9,0.9992894780907001,1988
Survey,45,2020,1975,Male,1989,9,0.9992894780907001,1989
Survey,45,2020,1975,Male,1990,9,0.9992894780907001,1990
Survey,45,2020,1975,Male,1991,9,0.9992894780907001,1991
Survey,45,2020,1975,Male,1992,9,0.9992894780907001,1992
Survey,45,2020,1975,Male,1993,9,0.9992894780907001,1993
Survey,45,2020,1975,Male,1994,9,0.9992894780907001,1994
Survey,45,2020,1975,Male,1995,9,0.9992894780907001,1995
Survey,45,2020,1975,Male,1996,9,0.9992894780907001,1996
Survey,45,2020,1975,Male,1997,9,0.9992894780907001,1997
Survey,45,2020,1975,Male,1998,9,0.9992894780907001,1998
Survey,45,2020,1975,Male,1999,9,0.9992894780907001,1999
Survey,45,2020,1975,Male,2000,9,0.9992894780907001,2000
Survey,45,2020,1975,Male,2001,9,0.9992894780907001,2001
Survey,45,2020,1975,Male,2002,9,0.9992894780907001,2002
Survey,45,2020,1975,Male,2003,9,0.9992894780907001,2003
Survey,45,2020,1975,Male,2004,9,0.9992894780907001,2004
Survey,45,2020,1975,Male,2005,9,0.9992894780907001,2005
Survey,45,2020,1975,Male,2006,9,0.9992894780907001,2006
Survey,45,2020,1975,Male,2007,9,0.9992894780907001,2007
Survey,45,2020,1975,Male,2008,9,0.9992894780907001,2008
Survey,45,2020,1975,Male,2009,9,0.9992894780907001,2009
Survey,45,2020,1975,Male,2010,9,0.9992894780907001,2010
Survey,45,2020,1975,Male,2011,9,0.9992894780907001,2011
Survey,45,2020,1975,Male,2012,9,0.9992894780907001,2012
Survey,45,2020,1975,Male,2013,9,0.9992894780907001,2013
Survey,45,2020,1975,Male,2014,9,0.9992894780907001,2014
Survey,45,2020,1975,Male,2015,9,0.9992894780907001,2015
Survey,45,2020,1975,Male,2016,9,0.9992894780907001,2016
Survey,45,2020,1975,Male,2017,9,0.9992894780907001,2017
Survey,45,2020,1975,Male,2018,9,0.9992894780907001,2018
Survey,45,2020,1975,Male,2019,9,0.9992894780907001,2019
Survey,45,2020,1975,Male,2020,9,0.9992894780907001,2020
Survey,45,2020,1975,Female,1975,9,0.9992408107554389,1975
Survey,45,2020,1975,Female,1976,9,0.9992408107554389,1976
Survey,45,2020,1975,Female,1977,9,0.9992408107554389,1977
Survey,45,2020,1975,Female,1978,9,0.9992408107554389,1978
Survey,45,2020,1975,Female,1979,9,0.9992408107554389,1979
Survey,45,2020,1975,Female,1980,9,0.9992408107554389,1980
Survey,45,2020,1975,Female,1981,9,0.9992408107554389,1981
Survey,45,2020,1975,Female,1982,9,0.9992408107554389,1982
Survey,45,2020,1975,Female,1983,9,0.9992408107554389,1983
Survey,45,2020,1975,Female,1984,9,0.9992408107554389,1984
Survey,45,2020,1975,Female,1985,9,0.9992408107554389,1985
Survey,45,2020,1975,Female,1986,9,0.9992408107554389,1986
Survey,45,2020,1975,Female,1987,9,0.9992408107554389,1987
Survey,45,2020,1975,Female,1988,9,0.9992408107554389,1988
Survey,45,2020,1975,Female,1989,9,0.9992408107554389,1989
Survey,45,2020,1975,Female,1990,9,0.9992408107554389,1990
Survey,45,2020,1975,Female,1991,9,0.9992408107554389,1991
Survey,45,2020,1975,Female,1992,9,0.9992408107554389,1992
Survey,45,2020,1975,Female,1993,9,0.9992408107554389,1993
Survey,45,2020,1975,Female,1994,9,0.9992408107554389,1994
Survey,45,2020,1975,Female,1995,9,0.9992408107554389,1995
Survey,45,2020,1975,Female,1996,9,0.9992408107554389,1996
Survey,45,2020,1975,Female,1997,9,0.9992408107554389,1997
Survey,45,2020,1975,Female,1998,9,0.9992408107554389,1998
Survey,45,2020,1975,Female,1999,9,0.9992408107554389,1999
Survey,45,2020,1975,Female,2000,9,0.9992408107554389,2000
Survey,45,2020,1975,Female,2001,9,0.9992408107554389,2001
Survey,45,2020,1975,Female,2002,9,0.9992408107554389,2002
Survey,45,2020,1975,Female,2003,9,0.9992408107554389,2003
Survey,45,2020,1975,Female,2004,9,0.9992408107554389,2004
Survey,45,2020,1975,Female,2005,9,0.9992408107554389,2005
Survey,45,2020,1975,Female,2006,9,0.9992408107554389,2006
Survey,45,2020,1975,Female,2007,9,0.9992408107554389,2007
Survey,45,2020,1975,Female,2008,9,0.9992408107554389,2008
Survey,45,2020,1975,Female,2009,9,0.9992408107554389,2009
Survey,45,2020,1975,Female,2010,9,0.9992408107554389,2010
Survey,45,2020,1975,Female,2011,9,0.9992408107554389,2011
Survey,45,2020,1975,Female,2012,9,0.9992408107554389,2012
Survey,45,2020,1975,Female,2013,9,0.9992408107554389,2013
Survey,45,2020,1975,Female,2014,9,0.9992408107554389,2014
Survey,45,2020,1975,Female,2015,9,0.9992408107554389,2015
Survey,45,2020,1975,Female,2016,9,0.9992408107554389,2016
Survey,45,2020,1975,Female,2017,9,0.9992408107554389,2017
Survey,45,2020,1975,Female,2018,9,0.9992408107554389,2018
Survey,45,2020,1975,Female,2019,9,0.9992408107554389,2019
Survey,45,2020,1975,Female,2020,9,0.9992408107554389,2020
Fishery,19,1994,1975,Male,1975,10,0.9993900966703849,1975
Fishery,19,1994,1975,Male,1976,10,0.9993900966703849,1976
Fishery,19,1994,1975,Male,1977,10,0.9993900966703849,1977
Fishery,19,1994,1975,Male,1978,10,0.9993900966703849,1978
Fishery,19,1994,1975,Male,1979,10,0.9993900966703849,1979
Fishery,19,1994,1975,Male,1980,10,0.9993900966703849,1980
Fishery,19,1994,1975,Male,1981,10,0.9993900966703849,1981
Fishery,19,1994,1975,Male,1982,10,0.9993900966703849,1982
Fishery,19,1994,1975,Male,1983,10,0.9993900966703849,1983
Fishery,19,1994,1975,Male,1984,10,0.9993900966703849,1984
Fishery,19,1994,1975,Male,1985,10,0.9993900966703849,1985
Fishery,19,1994,1975,Male,1986,10,0.9993900966703849,1986
Fishery,19,1994,1975,Male,1987,10,0.9993900966703849,1987
Fishery,19,1994,1975,Male,1988,10,0.9993900966703849,1988
Fishery,19,1994,1975,Male,1989,10,0.9993900966703849,1989
Fishery,19,1994,1975,Male,1990,10,0.9993900966703849,1990
Fishery,19,1994,1975,Male,1991,10,0.9993900966703849,1991
Fishery,19,1994,1975,Male,1992,10,0.9993900966703849,1992
Fishery,19,1994,1975,Male,1993,10,0.9993900966703849,1993
Fishery,19,1994,1975,Male,1994,10,0.9993900966703849,1994
Fishery,45,2020,1995,Male,1995,10,0.9999480823588497,1995
Fishery,45,2020,1995,Male,1996,10,0.9999480823588497,1996
Fishery,45,2020,1995,Male,1997,10,0.9999480823588497,1997
Fishery,45,2020,1995,Male,1998,10,0.9999480823588497,1998
Fishery,45,2020,1995,Male,1999,10,0.9999480823588497,1999
Fishery,45,2020,1995,Male,2000,10,0.9999480823588497,2000
Fishery,45,2020,1995,Male,2001,10,0.9999480823588497,2001
Fishery,45,2020,1995,Male,2002,10,0.9999480823588497,2002
Fishery,45,2020,1995,Male,2003,10,0.9999480823588497,2003
Fishery,45,2020,1995,Male,2004,10,0.9999480823588497,2004
Fishery,45,2020,1995,Male,2005,10,0.9999480823588497,2005
Fishery,45,2020,1995,Male,2006,10,0.9999480823588497,2006
Fishery,45,2020,1995,Male,2007,10,0.9999480823588497,2007
Fishery,45,2020,1995,Male,2008,10,0.9999480823588497,2008
Fishery,45,2020,1995,Male,2009,10,0.9999480823588497,2009
Fishery,45,2020,1995,Male,2010,10,0.9999480823588497,2010
Fishery,45,2020,1995,Male,2011,10,0.9999480823588497,2011
Fishery,45,2020,1995,Male,2012,10,0.9999480823588497,2012
Fishery,45,2020,1995,Male,2013,10,0.9999480823588497,2013
Fishery,45,2020,1995,Male,2014,10,0.9999480823588497,2014
Fishery,45,2020,1995,Male,2015,10,0.9999480823588497,2015
Fishery,45,2020,1995,Male,2016,10,0.9999480823588497,2016
Fishery,45,2020,1995,Male,2017,10,0.9999480823588497,2017
Fishery,45,2020,1995,Male,2018,10,0.9999480823588497,2018
Fishery,45,2020,1995,Male,2019,10,0.9999480823588497,2019
Fishery,45,2020,1995,Male,2020,10,0.9999480823588497,2020
Fishery,19,1994,1975,Female,1975,10,0.9999920925713702,1975
Fishery,19,1994,1975,Female,1976,10,0.9999920925713702,1976
Fishery,19,1994,1975,Female,1977,10,0.9999920925713702,1977
Fishery,19,1994,1975,Female,1978,10,0.9999920925713702,1978
Fishery,19,1994,1975,Female,1979,10,0.9999920925713702,1979
Fishery,19,1994,1975,Female,1980,10,0.9999920925713702,1980
Fishery,19,1994,1975,Female,1981,10,0.9999920925713702,1981
Fishery,19,1994,1975,Female,1982,10,0.9999920925713702,1982
Fishery,19,1994,1975,Female,1983,10,0.9999920925713702,1983
Fishery,19,1994,1975,Female,1984,10,0.9999920925713702,1984
Fishery,19,1994,1975,Female,1985,10,0.9999920925713702,1985
Fishery,19,1994,1975,Female,1986,10,0.9999920925713702,1986
Fishery,19,1994,1975,Female,1987,10,0.9999920925713702,1987
Fishery,19,1994,1975,Female,1988,10,0.9999920925713702,1988
Fishery,19,1994,1975,Female,1989,10,0.9999920925713702,1989
Fishery,19,1994,1975,Female,1990,10,0.9999920925713702,1990
Fishery,19,1994,1975,Female,1991,10,0.9999920925713702,1991
Fishery,19,1994,1975,Female,1992,10,0.9999920925713702,1992
Fishery,19,1994,1975,Female,1993,10,0.9999920925713702,1993
Fishery,19,1994,1975,Female,1994,10,0.9999920925713702,1994
Fishery,45,2020,1995,Female,1995,10,0.9999797107686784,1995
Fishery,45,2020,1995,Female,1996,10,0.9999797107686784,1996
Fishery,45,2020,1995,Female,1997,10,0.9999797107686784,1997
Fishery,45,2020,1995,Female,1998,10,0.9999797107686784,1998
Fishery,45,2020,1995,Female,1999,10,0.9999797107686784,1999
Fishery,45,2020,1995,Female,2000,10,0.9999797107686784,2000
Fishery,45,2020,1995,Female,2001,10,0.9999797107686784,2001
Fishery,45,2020,1995,Female,2002,10,0.9999797107686784,2002
Fishery,45,2020,1995,Female,2003,10,0.9999797107686784,2003
Fishery,45,2020,1995,Female,2004,10,0.9999797107686784,2004
Fishery,45,2020,1995,Female,2005,10,0.9999797107686784,2005
Fishery,45,2020,1995,Female,2006,10,0.9999797107686784,2006
Fishery,45,2020,1995,Female,2007,10,0.9999797107686784,2007
Fishery,45,2020,1995,Female,2008,10,0.9999797107686784,2008
Fishery,45,2020,1995,Female,2009,10,0.9999797107686784,2009
Fishery,45,2020,1995,Female,2010,10,0.9999797107686784,2010
Fishery,45,2020,1995,Female,2011,10,0.9999797107686784,2011
Fishery,45,2020,1995,Female,2012,10,0.9999797107686784,2012
Fishery,45,2020,1995,Female,2013,10,0.9999797107686784,2013
Fishery,45,2020,1995,Female,2014,10,0.9999797107686784,2014
Fishery,45,2020,1995,Female,2015,10,0.9999797107686784,2015
Fishery,45,2020,1995,Female,2016,10,0.9999797107686784,2016
Fishery,45,2020,1995,Female,2017,10,0.9999797107686784,2017
Fishery,45,2020,1995,Female,2018,10,0.9999797107686784,2018
Fishery,45,2020,1995,Female,2019,10,0.9999797107686784,2019
Fishery,45,2020,1995,Female,2020,10,0.9999797107686784,2020
Survey,45,2020,1975,Male,1975,10,0.999922005948507,1975
Survey,45,2020,1975,Male,1976,10,0.999922005948507,1976
Survey,45,2020,1975,Male,1977,10,0.999922005948507,1977
Survey,45,2020,1975,Male,1978,10,0.999922005948507,1978
Survey,45,2020,1975,Male,1979,10,0.999922005948507,1979
Survey,45,2020,1975,Male,1980,10,0.999922005948507,1980
Survey,45,2020,1975,Male,1981,10,0.999922005948507,1981
Survey,45,2020,1975,Male,1982,10,0.999922005948507,1982
Survey,45,2020,1975,Male,1983,10,0.999922005948507,1983
Survey,45,2020,1975,Male,1984,10,0.999922005948507,1984
Survey,45,2020,1975,Male,1985,10,0.999922005948507,1985
Survey,45,2020,1975,Male,1986,10,0.999922005948507,1986
Survey,45,2020,1975,Male,1987,10,0.999922005948507,1987
Survey,45,2020,1975,Male,1988,10,0.999922005948507,1988
Survey,45,2020,1975,Male,1989,10,0.999922005948507,1989
Survey,45,2020,1975,Male,1990,10,0.999922005948507,1990
Survey,45,2020,1975,Male,1991,10,0.999922005948507,1991
Survey,45,2020,1975,Male,1992,10,0.999922005948507,1992
Survey,45,2020,1975,Male,1993,10,0.999922005948507,1993
Survey,45,2020,1975,Male,1994,10,0.999922005948507,1994
Survey,45,2020,1975,Male,1995,10,0.999922005948507,1995
Survey,45,2020,1975,Male,1996,10,0.999922005948507,1996
Survey,45,2020,1975,Male,1997,10,0.999922005948507,1997
Survey,45,2020,1975,Male,1998,10,0.999922005948507,1998
Survey,45,2020,1975,Male,1999,10,0.999922005948507,1999
Survey,45,2020,1975,Male,2000,10,0.999922005948507,2000
Survey,45,2020,1975,Male,2001,10,0.999922005948507,2001
Survey,45,2020,1975,Male,2002,10,0.999922005948507,2002
Survey,45,2020,1975,Male,2003,10,0.999922005948507,2003
Survey,45,2020,1975,Male,2004,10,0.999922005948507,2004
Survey,45,2020,1975,Male,2005,10,0.999922005948507,2005
Survey,45,2020,1975,Male,2006,10,0.999922005948507,2006
Survey,45,2020,1975,Male,2007,10,0.999922005948507,2007
Survey,45,2020,1975,Male,2008,10,0.999922005948507,2008
Survey,45,2020,1975,Male,2009,10,0.999922005948507,2009
Survey,45,2020,1975,Male,2010,10,0.999922005948507,2010
Survey,45,2020,1975,Male,2011,10,0.999922005948507,2011
Survey,45,2020,1975,Male,2012,10,0.999922005948507,2012
Survey,45,2020,1975,Male,2013,10,0.999922005948507,2013
Survey,45,2020,1975,Male,2014,10,0.999922005948507,2014
Survey,45,2020,1975,Male,2015,10,0.999922005948507,2015
Survey,45,2020,1975,Male,2016,10,0.999922005948507,2016
Survey,45,2020,1975,Male,2017,10,0.999922005948507,2017
Survey,45,2020,1975,Male,2018,10,0.999922005948507,2018
Survey,45,2020,1975,Male,2019,10,0.999922005948507,2019
Survey,45,2020,1975,Male,2020,10,0.999922005948507,2020
Survey,45,2020,1975,Female,1975,10,0.9999166601176247,1975
Survey,45,2020,1975,Female,1976,10,0.9999166601176247,1976
Survey,45,2020,1975,Female,1977,10,0.9999166601176247,1977
Survey,45,2020,1975,Female,1978,10,0.9999166601176247,1978
Survey,45,2020,1975,Female,1979,10,0.9999166601176247,1979
Survey,45,2020,1975,Female,1980,10,0.9999166601176247,1980
Survey,45,2020,1975,Female,1981,10,0.9999166601176247,1981
Survey,45,2020,1975,Female,1982,10,0.9999166601176247,1982
Survey,45,2020,1975,Female,1983,10,0.9999166601176247,1983
Survey,45,2020,1975,Female,1984,10,0.9999166601176247,1984
Survey,45,2020,1975,Female,1985,10,0.9999166601176247,1985
Survey,45,2020,1975,Female,1986,10,0.9999166601176247,1986
Survey,45,2020,1975,Female,1987,10,0.9999166601176247,1987
Survey,45,2020,1975,Female,1988,10,0.9999166601176247,1988
Survey,45,2020,1975,Female,1989,10,0.9999166601176247,1989
Survey,45,2020,1975,Female,1990,10,0.9999166601176247,1990
Survey,45,2020,1975,Female,1991,10,0.9999166601176247,1991
Survey,45,2020,1975,Female,1992,10,0.9999166601176247,1992
Survey,45,2020,1975,Female,1993,10,0.9999166601176247,1993
Survey,45,2020,1975,Female,1994,10,0.9999166601176247,1994
Survey,45,2020,1975,Female,1995,10,0.9999166601176247,1995
Survey,45,2020,1975,Female,1996,10,0.9999166601176247,1996
Survey,45,2020,1975,Female,1997,10,0.9999166601176247,1997
Survey,45,2020,1975,Female,1998,10,0.9999166601176247,1998
Survey,45,2020,1975,Female,1999,10,0.9999166601176247,1999
Survey,45,2020,1975,Female,2000,10,0.9999166601176247,2000
Survey,45,2020,1975,Female,2001,10,0.9999166601176247,2001
Survey,45,2020,1975,Female,2002,10,0.9999166601176247,2002
Survey,45,2020,1975,Female,2003,10,0.9999166601176247,2003
Survey,45,2020,1975,Female,2004,10,0.9999166601176247,2004
Survey,45,2020,1975,Female,2005,10,0.9999166601176247,2005
Survey,45,2020,1975,Female,2006,10,0.9999166601176247,2006
Survey,45,2020,1975,Female,2007,10,0.9999166601176247,2007
Survey,45,2020,1975,Female,2008,10,0.9999166601176247,2008
Survey,45,2020,1975,Female,2009,10,0.9999166601176247,2009
Survey,45,2020,1975,Female,2010,10,0.9999166601176247,2010
Survey,45,2020,1975,Female,2011,10,0.9999166601176247,2011
Survey,45,2020,1975,Female,2012,10,0.9999166601176247,2012
Survey,45,2020,1975,Female,2013,10,0.9999166601176247,2013
Survey,45,2020,1975,Female,2014,10,0.9999166601176247,2014
Survey,45,2020,1975,Female,2015,10,0.9999166601176247,2015
Survey,45,2020,1975,Female,2016,10,0.9999166601176247,2016
Survey,45,2020,1975,Female,2017,10,0.9999166601176247,2017
Survey,45,2020,1975,Female,2018,10,0.9999166601176247,2018
Survey,45,2020,1975,Female,2019,10,0.9999166601176247,2019
Survey,45,2020,1975,Female,2020,10,0.9999166601176247,2020
Fishery,19,1994,1975,Male,1975,11,0.9999532944103008,1975
Fishery,19,1994,1975,Male,1976,11,0.9999532944103008,1976
