Year,Specimen Number,Project Code,Trip Number,Effort Number,Groundfish Management Area Code,Time Second Anchor Onboard,Groundfish Stat Area,Species Code,Length Millimeters,Tag Number,Tag Batch Number,Discard Status,Release Condition Code,Specimen Comments
2022,36,611,2,21,NSEI,2022-05-26 10:03:00,345631,710,550,116706,30,Tagged and released,01,
2022,36,611,2,22,NSEI,2022-05-27 10:51:00,345631,710,570,116975,30,Tagged and released,01,
2022,36,611,2,23,NSEI,2022-05-27 15:47:00,345631,710,560,117456,30,Tagged and released,01,
2022,36,611,2,24,NSEI,2022-05-28 10:02:00,345631,710,590,117920,30,Tagged and released,01,
2022,37,611,1,1,NSEI,2022-05-03 11:20:00,345803,710,570,109539,30,Tagged and released,01,
2022,37,611,1,2,NSEI,2022-05-04 09:35:00,345803,710,610,109812,30,Tagged and released,01,
2022,37,611,1,3,NSEI,2022-05-05 11:33:00,345731,710,610,110116,30,Tagged and released,01,
2022,37,611,1,4,NSEI,2022-05-05 15:20:00,345731,710,540,110803,30,Tagged and released,08,
2022,37,611,1,5,NSEI,2022-05-06 10:29:00,345701,710,540,111253,30,Tagged and released,08,
2022,37,611,1,6,NSEI,2022-05-07 09:59:00,345701,710,510,111722,30,Tagged and released,01,
2022,37,611,1,7,NSEI,2022-05-08 09:46:00,345701,710,540,112107,30,Tagged and released,01,
2022,37,611,1,8,NSEI,2022-05-08 12:31:00,345701,710,650,112404,30,Tagged and released,01,
2022,37,611,1,9,NSEI,2022-05-09 10:39:00,345701,710,600,112616,30,Tagged and released,01,
2022,37,611,1,10,NSEI,2022-05-10 09:42:00,345701,710,500,112788,30,Tagged and released,01,
2022,37,611,1,11,NSEI,2022-05-10 12:39:00,345701,710,540,113190,30,Tagged and released,01,
2022,37,611,1,12,NSEI,2022-05-11 11:32:00,345701,710,590,113670,30,Tagged and released,01,
2022,37,611,1,13,NSEI,2022-05-12 10:34:00,345701,710,760,114312,30,Tagged and released,08,
2022,37,611,2,14,NSEI,2022-05-21 10:16:00,345603,710,570,114618,30,Tagged and released,01,
2022,37,611,2,15,NSEI,2022-05-21 14:59:00,345603,710,600,115020,30,Tagged and released,01,
2022,37,611,2,16,NSEI,2022-05-22 10:54:00,345631,710,620,115327,30,Tagged and released,01,
2022,37,611,2,17,NSEI,2022-05-23 11:00:00,345631,710,670,115578,30,Tagged and released,01,
2022,37,611,2,18,NSEI,2022-05-24 10:03:00,345631,710,550,115833,30,Tagged and released,01,
2022,37,611,2,19,NSEI,2022-05-24 15:10:00,345631,710,690,116123,30,Tagged and released,01,
2022,37,611,2,20,NSEI,2022-05-25 10:59:00,345631,710,660,116495,30,Tagged and released,01,
2022,37,611,2,21,NSEI,2022-05-26 10:03:00,345631,710,460,116707,30,Tagged and released,01,
2022,37,611,2,22,NSEI,2022-05-27 10:51:00,345631,710,630,116976,30,Tagged and released,01,
2022,37,611,2,23,NSEI,2022-05-27 15:47:00,345631,710,630,117457,30,Tagged and released,01,
2022,37,611,2,24,NSEI,2022-05-28 10:02:00,345631,710,640,117921,30,Tagged and released,01,
2022,38,611,1,1,NSEI,2022-05-03 11:20:00,345803,710,520,109540,30,Tagged and released,01,
2022,38,611,1,2,NSEI,2022-05-04 09:35:00,345803,710,680,109813,30,Tagged and released,01,void tag 109814
2022,38,611,1,3,NSEI,2022-05-05 11:33:00,345731,710,480,110117,30,Tagged and released,01,
2022,38,611,1,4,NSEI,2022-05-05 15:20:00,345731,710,590,110804,30,Tagged and released,08,
2022,38,611,1,5,NSEI,2022-05-06 10:29:00,345701,710,590,111254,30,Tagged and released,01,
2022,38,611,1,6,NSEI,2022-05-07 09:59:00,345701,710,540,111723,30,Tagged and released,01,
2022,38,611,1,7,NSEI,2022-05-08 09:46:00,345701,710,480,112108,30,Tagged and released,01,
2022,38,611,1,8,NSEI,2022-05-08 12:31:00,345701,710,610,112405,30,Tagged and released,01,
2022,38,611,1,9,NSEI,2022-05-09 10:39:00,345701,710,730,112617,30,Tagged and released,01,
2022,38,611,1,10,NSEI,2022-05-10 09:42:00,345701,710,630,112789,30,Tagged and released,01,
2022,38,611,1,11,NSEI,2022-05-10 12:39:00,345701,710,550,113191,30,Tagged and released,01,
2022,38,611,1,12,NSEI,2022-05-11 11:32:00,345701,710,550,113671,30,Tagged and released,01,
2022,38,611,1,13,NSEI,2022-05-12 10:34:00,345701,710,600,114313,30,Tagged and released,01,
2022,38,611,2,14,NSEI,2022-05-21 10:16:00,345603,710,560,114619,30,Tagged and released,01,
2022,38,611,2,15,NSEI,2022-05-21 14:59:00,345603,710,680,115021,30,Tagged and released,01,
2022,38,611,2,16,NSEI,2022-05-22 10:54:00,345631,710,590,115328,30,Tagged and released,01,
2022,38,611,2,17,NSEI,2022-05-23 11:00:00,345631,710,630,115579,30,Tagged and released,01,
2022,38,611,2,18,NSEI,2022-05-24 10:03:00,345631,710,520,115834,30,Tagged and released,01,
2022,38,611,2,19,NSEI,2022-05-24 15:10:00,345631,710,550,116124,30,Tagged and released,01,
2022,38,611,2,20,NSEI,2022-05-25 10:59:00,345631,710,790,116496,30,Tagged and released,01,
2022,38,611,2,21,NSEI,2022-05-26 10:03:00,345631,710,430,116708,30,Tagged and released,01,
2022,38,611,2,22,NSEI,2022-05-27 10:51:00,345631,710,530,116977,30,Tagged and released,01,
2022,38,611,2,23,NSEI,2022-05-27 15:47:00,345631,710,550,117458,30,Tagged and released,01,
2022,38,611,2,24,NSEI,2022-05-28 10:02:00,345631,710,530,117922,30,Tagged and released,01,
2022,39,611,1,1,NSEI,2022-05-03 11:20:00,345803,710,630,109541,30,Tagged and released,01,
2022,39,611,1,2,NSEI,2022-05-04 09:35:00,345803,710,620,109825,30,Tagged and released,01,Needle lost in fish
2022,39,611,1,3,NSEI,2022-05-05 11:33:00,345731,710,610,110118,30,Tagged and released,01,
2022,39,611,1,4,NSEI,2022-05-05 15:20:00,345731,710,520,110805,30,Tagged and released,01,
2022,39,611,1,5,NSEI,2022-05-06 10:29:00,345701,710,540,111255,30,Tagged and released,01,
2022,39,611,1,6,NSEI,2022-05-07 09:59:00,345701,710,590,111724,30,Tagged and released,01,
2022,39,611,1,7,NSEI,2022-05-08 09:46:00,345701,710,740,112109,30,Tagged and released,01,
2022,39,611,1,8,NSEI,2022-05-08 12:31:00,345701,710,590,112406,30,Tagged and released,01,
2022,39,611,1,9,NSEI,2022-05-09 10:39:00,345701,710,650,112618,30,Tagged and released,01,
2022,39,611,1,10,NSEI,2022-05-10 09:42:00,345701,710,550,112790,30,Tagged and released,01,
2022,39,611,1,11,NSEI,2022-05-10 12:39:00,345701,710,600,113192,30,Tagged and released,01,
2022,39,611,1,12,NSEI,2022-05-11 11:32:00,345701,710,630,113672,30,Tagged and released,01,
2022,39,611,1,13,NSEI,2022-05-12 10:34:00,345701,710,580,114314,30,Tagged and released,01,
2022,39,611,2,14,NSEI,2022-05-21 10:16:00,345603,710,530,114620,30,Tagged and released,01,
2022,39,611,2,15,NSEI,2022-05-21 14:59:00,345603,710,590,115022,30,Tagged and released,01,
2022,39,611,2,16,NSEI,2022-05-22 10:54:00,345631,710,640,115329,30,Tagged and released,01,
2022,39,611,2,17,NSEI,2022-05-23 11:00:00,345631,710,520,115580,30,Tagged and released,01,
2022,39,611,2,18,NSEI,2022-05-24 10:03:00,345631,710,580,115835,30,Tagged and released,01,
2022,39,611,2,19,NSEI,2022-05-24 15:10:00,345631,710,560,116125,30,Tagged and released,01,
2022,39,611,2,20,NSEI,2022-05-25 10:59:00,345631,710,560,116497,30,Tagged and released,04,
2022,39,611,2,21,NSEI,2022-05-26 10:03:00,345631,710,490,116709,30,Tagged and released,01,
2022,39,611,2,22,NSEI,2022-05-27 10:51:00,345631,710,590,116978,30,Tagged and released,01,
2022,39,611,2,23,NSEI,2022-05-27 15:47:00,345631,710,630,117459,30,Tagged and released,01,
2022,39,611,2,24,NSEI,2022-05-28 10:02:00,345631,710,590,117923,30,Tagged and released,01,
2022,40,611,1,1,NSEI,2022-05-03 11:20:00,345803,710,610,109542,30,Tagged and released,01,
2022,40,611,1,2,NSEI,2022-05-04 09:35:00,345803,710,560,109826,30,Tagged and released,01,
2022,40,611,1,3,NSEI,2022-05-05 11:33:00,345731,710,510,110119,30,Tagged and released,08,
2022,40,611,1,4,NSEI,2022-05-05 15:20:00,345731,710,620,110806,30,Tagged and released,01,
2022,40,611,1,5,NSEI,2022-05-06 10:29:00,345701,710,470,111256,30,Tagged and released,01,
2022,40,611,1,6,NSEI,2022-05-07 09:59:00,345701,710,590,111725,30,Tagged and released,01,
2022,40,611,1,7,NSEI,2022-05-08 09:46:00,345701,710,660,112110,30,Tagged and released,01,
2022,40,611,1,8,NSEI,2022-05-08 12:31:00,345701,710,590,112407,30,Tagged and released,01,
2022,40,611,1,9,NSEI,2022-05-09 10:39:00,345701,710,630,112619,30,Tagged and released,01,
2022,40,611,1,10,NSEI,2022-05-10 09:42:00,345701,710,640,112791,30,Tagged and released,01,
2022,40,611,1,11,NSEI,2022-05-10 12:39:00,345701,710,550,113193,30,Tagged and released,01,
2022,40,611,1,12,NSEI,2022-05-11 11:32:00,345701,710,520,113673,30,Tagged and released,01,
2022,40,611,1,13,NSEI,2022-05-12 10:34:00,345701,710,530,114315,30,Tagged and released,01,
2022,40,611,2,14,NSEI,2022-05-21 10:16:00,345603,710,570,114621,30,Tagged and released,01,
2022,40,611,2,15,NSEI,2022-05-21 14:59:00,345603,710,660,115023,30,Tagged and released,01,
2022,40,611,2,16,NSEI,2022-05-22 10:54:00,345631,710,580,115330,30,Tagged and released,01,
2022,40,611,2,17,NSEI,2022-05-23 11:00:00,345631,710,700,115581,30,Tagged and released,01,
2022,40,611,2,18,NSEI,2022-05-24 10:03:00,345631,710,630,115836,30,Tagged and released,01,
2022,40,611,2,19,NSEI,2022-05-24 15:10:00,345631,710,570,116126,30,Tagged and released,01,
2022,40,611,2,20,NSEI,2022-05-25 10:59:00,345631,710,680,116498,30,Tagged and released,01,
2022,40,611,2,21,NSEI,2022-05-26 10:03:00,345631,710,570,116710,30,Tagged and released,01,
2022,40,611,2,22,NSEI,2022-05-27 10:51:00,345631,710,510,116979,30,Tagged and released,01,
2022,40,611,2,23,NSEI,2022-05-27 15:47:00,345631,710,590,117460,30,Tagged and released,01,
2022,40,611,2,24,NSEI,2022-05-28 10:02:00,345631,710,650,117924,30,Tagged and released,01,
2022,41,611,1,1,NSEI,2022-05-03 11:20:00,345803,710,560,109543,30,Tagged and released,01,
2022,41,611,1,2,NSEI,2022-05-04 09:35:00,345803,710,550,109827,30,Tagged and released,01,
2022,41,611,1,3,NSEI,2022-05-05 11:33:00,345731,710,560,110120,30,Tagged and released,01,
2022,41,611,1,4,NSEI,2022-05-05 15:20:00,345731,710,630,110807,30,Tagged and released,01,
2022,41,611,1,5,NSEI,2022-05-06 10:29:00,345701,710,540,111257,30,Tagged and released,01,
2022,41,611,1,6,NSEI,2022-05-07 09:59:00,345701,710,590,111726,30,Tagged and released,01,
2022,41,611,1,7,NSEI,2022-05-08 09:46:00,345701,710,690,112111,30,Tagged and released,01,
2022,41,611,1,8,NSEI,2022-05-08 12:31:00,345701,710,630,112408,30,Tagged and released,01,
2022,41,611,1,9,NSEI,2022-05-09 10:39:00,345701,710,670,112620,30,Tagged and released,01,
2022,41,611,1,10,NSEI,2022-05-10 09:42:00,345701,710,550,112792,30,Tagged and released,01,
2022,41,611,1,11,NSEI,2022-05-10 12:39:00,345701,710,480,113194,30,Tagged and released,01,
2022,41,611,1,12,NSEI,2022-05-11 11:32:00,345701,710,610,113674,30,Tagged and released,01,
2022,41,611,1,13,NSEI,2022-05-12 10:34:00,345701,710,680,114316,30,Tagged and released,01,
2022,41,611,2,14,NSEI,2022-05-21 10:16:00,345603,710,620,114622,30,Tagged and released,01,
2022,41,611,2,15,NSEI,2022-05-21 14:59:00,345603,710,690,115024,30,Tagged and released,01,
2022,41,611,2,16,NSEI,2022-05-22 10:54:00,345631,710,560,115331,30,Tagged and released,01,
2022,41,611,2,17,NSEI,2022-05-23 11:00:00,345631,710,580,115582,30,Tagged and released,01,
2022,41,611,2,18,NSEI,2022-05-24 10:03:00,345631,710,560,115837,30,Tagged and released,01,
2022,41,611,2,19,NSEI,2022-05-24 15:10:00,345631,710,480,116127,30,Tagged and released,01,
2022,41,611,2,20,NSEI,2022-05-25 10:59:00,345631,710,690,116499,30,Tagged and released,01,
2022,41,611,2,21,NSEI,2022-05-26 10:03:00,345631,710,650,116711,30,Tagged and released,01,
2022,41,611,2,22,NSEI,2022-05-27 10:51:00,345631,710,470,116980,30,Tagged and released,01,
2022,41,611,2,23,NSEI,2022-05-27 15:47:00,345631,710,560,117461,30,Tagged and released,01,
2022,41,611,2,24,NSEI,2022-05-28 10:02:00,345631,710,560,117925,30,Tagged and released,01,
2022,42,611,1,1,NSEI,2022-05-03 11:20:00,345803,710,610,109544,30,Tagged and released,01,
2022,42,611,1,2,NSEI,2022-05-04 09:35:00,345803,710,600,109828,30,Tagged and released,01,
2022,42,611,1,3,NSEI,2022-05-05 11:33:00,345731,710,520,110121,30,Tagged and released,01,
2022,42,611,1,4,NSEI,2022-05-05 15:20:00,345731,710,600,110808,30,Tagged and released,01,
2022,42,611,1,5,NSEI,2022-05-06 10:29:00,345701,710,520,111258,30,Tagged and released,01,
2022,42,611,1,6,NSEI,2022-05-07 09:59:00,345701,710,610,111727,30,Tagged and released,01,
2022,42,611,1,7,NSEI,2022-05-08 09:46:00,345701,710,850,112112,30,Tagged and released,01,
2022,42,611,1,8,NSEI,2022-05-08 12:31:00,345701,710,560,112409,30,Tagged and released,01,
2022,42,611,1,9,NSEI,2022-05-09 10:39:00,345701,710,660,112621,30,Tagged and released,01,
2022,42,611,1,10,NSEI,2022-05-10 09:42:00,345701,710,620,112793,30,Tagged and released,01,
2022,42,611,1,11,NSEI,2022-05-10 12:39:00,345701,710,560,113195,30,Tagged and released,01,
2022,42,611,1,12,NSEI,2022-05-11 11:32:00,345701,710,550,113675,30,Tagged and released,01,
2022,42,611,1,13,NSEI,2022-05-12 10:34:00,345701,710,550,114317,30,Tagged and released,01,
2022,42,611,2,14,NSEI,2022-05-21 10:16:00,345603,710,540,114623,30,Tagged and released,01,
2022,42,611,2,15,NSEI,2022-05-21 14:59:00,345603,710,690,115025,30,Tagged and released,01,
2022,42,611,2,16,NSEI,2022-05-22 10:54:00,345631,710,580,115332,30,Tagged and released,01,
2022,42,611,2,17,NSEI,2022-05-23 11:00:00,345631,710,630,115583,30,Tagged and released,01,
2022,42,611,2,18,NSEI,2022-05-24 10:03:00,345631,710,630,115838,30,Tagged and released,01,
2022,42,611,2,19,NSEI,2022-05-24 15:10:00,345631,710,530,116128,30,Tagged and released,01,
2022,42,611,2,20,NSEI,2022-05-25 10:59:00,345631,710,640,116500,30,Tagged and released,01,
2022,42,611,2,21,NSEI,2022-05-26 10:03:00,345631,710,750,116712,30,Tagged and released,01,
2022,42,611,2,22,NSEI,2022-05-27 10:51:00,345631,710,520,116981,30,Tagged and released,01,
2022,42,611,2,23,NSEI,2022-05-27 15:47:00,345631,710,670,117462,30,Tagged and released,01,
2022,42,611,2,24,NSEI,2022-05-28 10:02:00,345631,710,590,117926,30,Tagged and released,01,
2022,43,611,1,1,NSEI,2022-05-03 11:20:00,345803,710,670,109545,30,Tagged and released,01,
2022,43,611,1,2,NSEI,2022-05-04 09:35:00,345803,710,590,109829,30,Tagged and released,01,
2022,43,611,1,3,NSEI,2022-05-05 11:33:00,345731,710,530,110122,30,Tagged and released,01,
2022,43,611,1,4,NSEI,2022-05-05 15:20:00,345731,710,560,110809,30,Tagged and released,01,
2022,43,611,1,5,NSEI,2022-05-06 10:29:00,345701,710,470,111259,30,Tagged and released,01,
2022,43,611,1,6,NSEI,2022-05-07 09:59:00,345701,710,560,111728,30,Tagged and released,01,
2022,43,611,1,7,NSEI,2022-05-08 09:46:00,345701,710,670,112113,30,Tagged and released,08,
2022,43,611,1,8,NSEI,2022-05-08 12:31:00,345701,710,610,112410,30,Tagged and released,01,
2022,43,611,1,9,NSEI,2022-05-09 10:39:00,345701,710,850,112622,30,Tagged and released,01,
2022,43,611,1,10,NSEI,2022-05-10 09:42:00,345701,710,610,112794,30,Tagged and released,01,
2022,43,611,1,11,NSEI,2022-05-10 12:39:00,345701,710,570,113196,30,Tagged and released,01,
2022,43,611,1,12,NSEI,2022-05-11 11:32:00,345701,710,510,113676,30,Tagged and released,01,
2022,43,611,1,13,NSEI,2022-05-12 10:34:00,345701,710,570,114318,30,Tagged and released,01,
2022,43,611,2,14,NSEI,2022-05-21 10:16:00,345603,710,520,114624,30,Tagged and released,01,
2022,43,611,2,15,NSEI,2022-05-21 14:59:00,345603,710,670,115026,30,Tagged and released,01,
2022,43,611,2,16,NSEI,2022-05-22 10:54:00,345631,710,640,115333,30,Tagged and released,01,
2022,43,611,2,17,NSEI,2022-05-23 11:00:00,345631,710,650,115584,30,Tagged and released,01,
2022,43,611,2,18,NSEI,2022-05-24 10:03:00,345631,710,590,115839,30,Tagged and released,01,
2022,43,611,2,19,NSEI,2022-05-24 15:10:00,345631,710,480,116129,30,Tagged and released,01,
2022,43,611,2,20,NSEI,2022-05-25 10:59:00,345631,710,740,116501,30,Tagged and released,01,
2022,43,611,2,21,NSEI,2022-05-26 10:03:00,345631,710,560,116713,30,Tagged and released,01,
2022,43,611,2,22,NSEI,2022-05-27 10:51:00,345631,710,560,116982,30,Tagged and released,01,
2022,43,611,2,23,NSEI,2022-05-27 15:47:00,345631,710,610,117463,30,Tagged and released,01,
2022,43,611,2,24,NSEI,2022-05-28 10:02:00,345631,710,480,117927,30,Tagged and released,01,
2022,44,611,1,1,NSEI,2022-05-03 11:20:00,345803,710,570,109546,30,Tagged and released,04,
2022,44,611,1,2,NSEI,2022-05-04 09:35:00,345803,710,600,109830,30,Tagged and released,01,
2022,44,611,1,3,NSEI,2022-05-05 11:33:00,345731,710,560,110123,30,Tagged and released,01,
2022,44,611,1,4,NSEI,2022-05-05 15:20:00,345731,710,520,110810,30,Tagged and released,01,
2022,44,611,1,5,NSEI,2022-05-06 10:29:00,345701,710,480,111260,30,Tagged and released,01,
2022,44,611,1,6,NSEI,2022-05-07 09:59:00,345701,710,590,111729,30,Tagged and released,01,
2022,44,611,1,7,NSEI,2022-05-08 09:46:00,345701,710,570,112114,30,Tagged and released,01,
2022,44,611,1,8,NSEI,2022-05-08 12:31:00,345701,710,780,112411,30,Tagged and released,01,
2022,44,611,1,9,NSEI,2022-05-09 10:39:00,345701,710,440,112623,30,Tagged and released,01,
2022,44,611,1,10,NSEI,2022-05-10 09:42:00,345701,710,560,112795,30,Tagged and released,01,
2022,44,611,1,11,NSEI,2022-05-10 12:39:00,345701,710,660,113197,30,Tagged and released,01,
2022,44,611,1,12,NSEI,2022-05-11 11:32:00,345701,710,570,113677,30,Tagged and released,01,
2022,44,611,1,13,NSEI,2022-05-12 10:34:00,345701,710,680,114319,30,Tagged and released,01,
2022,44,611,2,14,NSEI,2022-05-21 10:16:00,345603,710,500,114625,30,Tagged and released,08,
2022,44,611,2,15,NSEI,2022-05-21 14:59:00,345603,710,590,115027,30,Tagged and released,01,
2022,44,611,2,16,NSEI,2022-05-22 10:54:00,345631,710,660,115334,30,Tagged and released,01,
2022,44,611,2,17,NSEI,2022-05-23 11:00:00,345631,710,560,115585,30,Tagged and released,08,
2022,44,611,2,18,NSEI,2022-05-24 10:03:00,345631,710,600,115840,30,Tagged and released,01,
2022,44,611,2,19,NSEI,2022-05-24 15:10:00,345631,710,570,116130,30,Tagged and released,01,
2022,44,611,2,20,NSEI,2022-05-25 10:59:00,345631,710,750,116502,30,Tagged and released,01,
2022,44,611,2,21,NSEI,2022-05-26 10:03:00,345631,710,630,116714,30,Tagged and released,01,
2022,44,611,2,22,NSEI,2022-05-27 10:51:00,345631,710,550,116983,30,Tagged and released,01,
2022,44,611,2,23,NSEI,2022-05-27 15:47:00,345631,710,650,117464,30,Tagged and released,01,
2022,44,611,2,24,NSEI,2022-05-28 10:02:00,345631,710,600,117928,30,Tagged and released,01,
2022,45,611,1,1,NSEI,2022-05-03 11:20:00,345803,710,570,109547,30,Tagged and released,01,
2022,45,611,1,2,NSEI,2022-05-04 09:35:00,345803,710,520,109831,30,Tagged and released,01,
2022,45,611,1,3,NSEI,2022-05-05 11:33:00,345731,710,500,110124,30,Tagged and released,01,
2022,45,611,1,4,NSEI,2022-05-05 15:20:00,345731,710,500,110811,30,Tagged and released,01,
2022,45,611,1,5,NSEI,2022-05-06 10:29:00,345701,710,590,111261,30,Tagged and released,01,
2022,45,611,1,6,NSEI,2022-05-07 09:59:00,345701,710,590,111730,30,Tagged and released,01,
2022,45,611,1,7,NSEI,2022-05-08 09:46:00,345701,710,900,112115,30,Tagged and released,01,
2022,45,611,1,8,NSEI,2022-05-08 12:31:00,345701,710,570,112412,30,Tagged and released,01,
2022,45,611,1,9,NSEI,2022-05-09 10:39:00,345701,710,600,112624,30,Tagged and released,01,
2022,45,611,1,10,NSEI,2022-05-10 09:42:00,345701,710,560,112796,30,Tagged and released,01,
2022,45,611,1,11,NSEI,2022-05-10 12:39:00,345701,710,570,113198,30,Tagged and released,01,
2022,45,611,1,12,NSEI,2022-05-11 11:32:00,345701,710,520,113678,30,Tagged and released,01,
2022,45,611,1,13,NSEI,2022-05-12 10:34:00,345701,710,510,114320,30,Tagged and released,01,
2022,45,611,2,14,NSEI,2022-05-21 10:16:00,345603,710,560,114626,30,Tagged and released,01,
2022,45,611,2,15,NSEI,2022-05-21 14:59:00,345603,710,550,115028,30,Tagged and released,01,
2022,45,611,2,16,NSEI,2022-05-22 10:54:00,345631,710,530,115335,30,Tagged and released,01,
2022,45,611,2,17,NSEI,2022-05-23 11:00:00,345631,710,550,115586,30,Tagged and released,01,
2022,45,611,2,18,NSEI,2022-05-24 10:03:00,345631,710,650,115841,30,Tagged and released,01,
2022,45,611,2,19,NSEI,2022-05-24 15:10:00,345631,710,650,116131,30,Tagged and released,01,
2022,45,611,2,20,NSEI,2022-05-25 10:59:00,345631,710,630,116503,30,Tagged and released,01,
2022,45,611,2,21,NSEI,2022-05-26 10:03:00,345631,710,560,116715,30,Tagged and released,01,
2022,45,611,2,22,NSEI,2022-05-27 10:51:00,345631,710,670,116984,30,Tagged and released,01,
2022,45,611,2,23,NSEI,2022-05-27 15:47:00,345631,710,610,117465,30,Tagged and released,01,
2022,45,611,2,24,NSEI,2022-05-28 10:02:00,345631,710,640,117929,30,Tagged and released,01,
2022,46,611,1,1,NSEI,2022-05-03 11:20:00,345803,710,610,109548,30,Tagged and released,01,
2022,46,611,1,2,NSEI,2022-05-04 09:35:00,345803,710,520,109832,30,Tagged and released,01,
2022,46,611,1,3,NSEI,2022-05-05 11:33:00,345731,710,520,110125,30,Tagged and released,01,
2022,46,611,1,4,NSEI,2022-05-05 15:20:00,345731,710,520,110812,30,Tagged and released,01,
2022,46,611,1,5,NSEI,2022-05-06 10:29:00,345701,710,710,111262,30,Tagged and released,01,
2022,46,611,1,6,NSEI,2022-05-07 09:59:00,345701,710,580,111731,30,Tagged and released,01,
2022,46,611,1,7,NSEI,2022-05-08 09:46:00,345701,710,900,112116,30,Tagged and released,01,
2022,46,611,1,8,NSEI,2022-05-08 12:31:00,345701,710,660,112413,30,Tagged and released,01,
2022,46,611,1,9,NSEI,2022-05-09 10:39:00,345701,710,640,112625,30,Tagged and released,01,
2022,46,611,1,10,NSEI,2022-05-10 09:42:00,345701,710,580,112797,30,Tagged and released,01,
2022,46,611,1,11,NSEI,2022-05-10 12:39:00,345701,710,540,113199,30,Tagged and released,01,
2022,46,611,1,12,NSEI,2022-05-11 11:32:00,345701,710,570,113679,30,Tagged and released,01,
2022,46,611,1,13,NSEI,2022-05-12 10:34:00,345701,710,590,114321,30,Tagged and released,01,
2022,46,611,2,14,NSEI,2022-05-21 10:16:00,345603,710,480,114627,30,Tagged and released,01,
2022,46,611,2,15,NSEI,2022-05-21 14:59:00,345603,710,580,115029,30,Tagged and released,01,
2022,46,611,2,16,NSEI,2022-05-22 10:54:00,345631,710,690,115336,30,Tagged and released,01,
2022,46,611,2,17,NSEI,2022-05-23 11:00:00,345631,710,600,115587,30,Tagged and released,01,
2022,46,611,2,18,NSEI,2022-05-24 10:03:00,345631,710,630,115842,30,Tagged and released,01,
2022,46,611,2,19,NSEI,2022-05-24 15:10:00,345631,710,660,116132,30,Tagged and released,01,
2022,46,611,2,20,NSEI,2022-05-25 10:59:00,345631,710,640,116504,30,Tagged and released,01,
2022,46,611,2,21,NSEI,2022-05-26 10:03:00,345631,710,620,116716,30,Tagged and released,01,
2022,46,611,2,22,NSEI,2022-05-27 10:51:00,345631,710,640,116985,30,Tagged and released,01,
2022,46,611,2,23,NSEI,2022-05-27 15:47:00,345631,710,570,117466,30,Tagged and released,01,
2022,46,611,2,24,NSEI,2022-05-28 10:02:00,345631,710,660,117930,30,Tagged and released,01,
2022,47,611,1,1,NSEI,2022-05-03 11:20:00,345803,710,560,109549,30,Tagged and released,01,
2022,47,611,1,2,NSEI,2022-05-04 09:35:00,345803,710,500,109833,30,Tagged and released,01,
2022,47,611,1,3,NSEI,2022-05-05 11:33:00,345731,710,480,110126,30,Tagged and released,01,
2022,47,611,1,4,NSEI,2022-05-05 15:20:00,345731,710,600,110813,30,Tagged and released,08,
2022,47,611,1,5,NSEI,2022-05-06 10:29:00,345701,710,580,111263,30,Tagged and released,01,
2022,47,611,1,6,NSEI,2022-05-07 09:59:00,345701,710,580,111732,30,Tagged and released,08,
2022,47,611,1,7,NSEI,2022-05-08 09:46:00,345701,710,740,112117,30,Tagged and released,01,
2022,47,611,1,8,NSEI,2022-05-08 12:31:00,345701,710,570,112414,30,Tagged and released,08,
2022,47,611,1,9,NSEI,2022-05-09 10:39:00,345701,710,590,112626,30,Tagged and released,01,
2022,47,611,1,10,NSEI,2022-05-10 09:42:00,345701,710,490,112798,30,Tagged and released,01,
2022,47,611,1,11,NSEI,2022-05-10 12:39:00,345701,710,640,113200,30,Tagged and released,01,
2022,47,611,1,12,NSEI,2022-05-11 11:32:00,345701,710,540,113680,30,Tagged and released,01,
2022,47,611,1,13,NSEI,2022-05-12 10:34:00,345701,710,460,114322,30,Tagged and released,01,
2022,47,611,2,14,NSEI,2022-05-21 10:16:00,345603,710,510,114628,30,Tagged and released,01,
2022,47,611,2,15,NSEI,2022-05-21 14:59:00,345603,710,590,115030,30,Tagged and released,01,
2022,47,611,2,16,NSEI,2022-05-22 10:54:00,345631,710,540,115337,30,Tagged and released,01,
2022,47,611,2,17,NSEI,2022-05-23 11:00:00,345631,710,620,115588,30,Tagged and released,01,
2022,47,611,2,18,NSEI,2022-05-24 10:03:00,345631,710,600,115843,30,Tagged and released,01,
2022,47,611,2,19,NSEI,2022-05-24 15:10:00,345631,710,480,116133,30,Tagged and released,01,
2022,47,611,2,20,NSEI,2022-05-25 10:59:00,345631,710,590,116505,30,Tagged and released,01,
2022,47,611,2,21,NSEI,2022-05-26 10:03:00,345631,710,540,116717,30,Tagged and released,01,
2022,47,611,2,22,NSEI,2022-05-27 10:51:00,345631,710,610,116986,30,Tagged and released,01,
2022,47,611,2,23,NSEI,2022-05-27 15:47:00,345631,710,660,117467,30,Tagged and released,01,
2022,47,611,2,24,NSEI,2022-05-28 10:02:00,345631,710,630,117931,30,Tagged and released,01,
2022,48,611,1,1,NSEI,2022-05-03 11:20:00,345803,710,580,109550,30,Tagged and released,01,
2022,48,611,1,2,NSEI,2022-05-04 09:35:00,345803,710,650,109834,30,Tagged and released,01,
2022,48,611,1,3,NSEI,2022-05-05 11:33:00,345731,710,500,110127,30,Tagged and released,01,
2022,48,611,1,4,NSEI,2022-05-05 15:20:00,345731,710,550,110814,30,Tagged and released,01,
