YEAR,PROJECT_CODE,TRIP_NO,TARGET_SPECIES_CODE,ADFG_NO,VESSEL_NAME,TIME_FIRST_BUOY_ONBOARD,NUMBER_OF_STATIONS,HOOKS_PER_SET,HOOK_SIZE,HOOK_SPACING_INCHES,SAMPLE_FREQ,LAST_SKATE_SAMPLED,EFFORT_NO,STATION_NO,STAT,START_LAT,START_LON,END_LAT,END_LON,DEPTH_METERS,NUMBER_HOOKS,BARE,BAIT,INVALID,SABLEFISH,SUBSET_CONDITION_CODE
1998,603,1,710,67161,OCEAN CAPE,1998-08-16T10:00:00Z,15,1e3,13C,78.7,NA,NA,10,53,345603,56.42,-134.495,56.446833,-134.4975,709.5744000000001,92,15,36,5,27,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-16T10:00:00Z,15,1e3,13C,78.7,NA,NA,10,53,345603,56.42,-134.495,56.446833,-134.4975,709.5744000000001,88,11,40,3,23,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-16T10:00:00Z,15,1e3,13C,78.7,NA,NA,10,53,345603,56.42,-134.495,56.446833,-134.4975,709.5744000000001,89,9,36,5,33,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-16T10:00:00Z,15,1e3,13C,78.7,NA,NA,10,53,345603,56.42,-134.495,56.446833,-134.4975,709.5744000000001,83,18,32,2,25,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-16T10:00:00Z,15,1e3,13C,78.7,NA,NA,10,53,345603,56.42,-134.495,56.446833,-134.4975,709.5744000000001,71,15,21,5,25,02
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,96,14,40,3,21,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,91,10,48,0,11,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,87,12,46,0,12,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,93,9,45,2,17,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,88,10,45,1,12,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,87,6,51,2,12,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,82,6,46,0,17,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,101,12,52,2,11,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,94,4,62,0,11,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,95,9,52,2,14,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,91,2,69,0,8,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,81,9,49,0,10,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,92,6,56,10,7,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,91,6,54,0,13,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,97,21,44,0,16,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,86,24,40,0,14,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,89,37,20,0,16,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,91,52,6,0,9,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,89,48,10,0,16,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,93,11,76,0,2,02
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,85,23,41,0,10,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,88,12,66,0,6,02
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,93,24,32,0,21,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,87,27,3,0,41,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T01:43:00Z,15,1e3,13C,78.7,NA,NA,11,1,345631,56.52,-134.576667,56.572333,-134.576167,506.5776,92,25,11,0,38,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T16:50:00Z,15,1e3,13C,78.7,NA,NA,12,5,345631,56.705000000000005,-134.551667,56.677667,-134.551667,689.4576000000001,83,22,21,6,31,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T16:50:00Z,15,1e3,13C,78.7,NA,NA,12,5,345631,56.705000000000005,-134.551667,56.677667,-134.551667,689.4576000000001,83,18,20,1,43,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T16:50:00Z,15,1e3,13C,78.7,NA,NA,12,5,345631,56.705000000000005,-134.551667,56.677667,-134.551667,689.4576000000001,89,18,34,2,34,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T16:50:00Z,15,1e3,13C,78.7,NA,NA,12,5,345631,56.705000000000005,-134.551667,56.677667,-134.551667,689.4576000000001,87,21,38,2,23,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T16:50:00Z,15,1e3,13C,78.7,NA,NA,12,5,345631,56.705000000000005,-134.551667,56.677667,-134.551667,689.4576000000001,93,23,39,0,28,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T16:50:00Z,15,1e3,13C,78.7,NA,NA,12,5,345631,56.705000000000005,-134.551667,56.677667,-134.551667,689.4576000000001,92,18,32,2,34,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T16:50:00Z,15,1e3,13C,78.7,NA,NA,12,5,345631,56.705000000000005,-134.551667,56.677667,-134.551667,689.4576000000001,83,24,26,0,30,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T16:50:00Z,15,1e3,13C,78.7,NA,NA,12,5,345631,56.705000000000005,-134.551667,56.677667,-134.551667,689.4576000000001,93,44,18,5,22,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T16:50:00Z,15,1e3,13C,78.7,NA,NA,12,5,345631,56.705000000000005,-134.551667,56.677667,-134.551667,689.4576000000001,94,39,27,0,26,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T16:50:00Z,15,1e3,13C,78.7,NA,NA,12,5,345631,56.705000000000005,-134.551667,56.677667,-134.551667,689.4576000000001,98,56,10,0,28,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T16:50:00Z,15,1e3,13C,78.7,NA,NA,12,5,345631,56.705000000000005,-134.551667,56.677667,-134.551667,689.4576000000001,83,22,31,2,25,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T16:50:00Z,15,1e3,13C,78.7,NA,NA,12,5,345631,56.705000000000005,-134.551667,56.677667,-134.551667,689.4576000000001,89,17,38,10,20,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T16:50:00Z,15,1e3,13C,78.7,NA,NA,12,5,345631,56.705000000000005,-134.551667,56.677667,-134.551667,689.4576000000001,94,18,37,5,33,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-17T16:50:00Z,15,1e3,13C,78.7,NA,NA,12,5,345631,56.705000000000005,-134.551667,56.677667,-134.551667,689.4576000000001,106,10,25,37,27,02
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T01:05:00Z,15,1e3,13C,78.7,NA,NA,13,10,345631,56.813333,-134.53,56.787667,-134.529667,705.9168000000001,90,21,30,9,17,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T01:05:00Z,15,1e3,13C,78.7,NA,NA,13,10,345631,56.813333,-134.53,56.787667,-134.529667,705.9168000000001,86,15,45,4,16,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T01:05:00Z,15,1e3,13C,78.7,NA,NA,13,10,345631,56.813333,-134.53,56.787667,-134.529667,705.9168000000001,82,3,52,0,21,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T01:05:00Z,15,1e3,13C,78.7,NA,NA,13,10,345631,56.813333,-134.53,56.787667,-134.529667,705.9168000000001,92,26,37,4,21,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T01:05:00Z,15,1e3,13C,78.7,NA,NA,13,10,345631,56.813333,-134.53,56.787667,-134.529667,705.9168000000001,87,10,53,2,17,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T01:05:00Z,15,1e3,13C,78.7,NA,NA,13,10,345631,56.813333,-134.53,56.787667,-134.529667,705.9168000000001,94,26,43,3,14,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T01:05:00Z,15,1e3,13C,78.7,NA,NA,13,10,345631,56.813333,-134.53,56.787667,-134.529667,705.9168000000001,82,9,40,0,22,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T01:05:00Z,15,1e3,13C,78.7,NA,NA,13,10,345631,56.813333,-134.53,56.787667,-134.529667,705.9168000000001,92,43,21,0,15,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T01:05:00Z,15,1e3,13C,78.7,NA,NA,13,10,345631,56.813333,-134.53,56.787667,-134.529667,705.9168000000001,89,12,45,7,18,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T01:05:00Z,15,1e3,13C,78.7,NA,NA,13,10,345631,56.813333,-134.53,56.787667,-134.529667,705.9168000000001,100,13,46,4,26,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T01:05:00Z,15,1e3,13C,78.7,NA,NA,13,10,345631,56.813333,-134.53,56.787667,-134.529667,705.9168000000001,83,9,49,0,19,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T01:05:00Z,15,1e3,13C,78.7,NA,NA,13,10,345631,56.813333,-134.53,56.787667,-134.529667,705.9168000000001,92,10,50,1,22,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T06:19:00Z,15,1e3,13C,78.7,NA,NA,14,7,345631,56.72,-134.441667,56.696000000000005,-134.441667,671.1696000000001,92,30,6,9,36,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T06:19:00Z,15,1e3,13C,78.7,NA,NA,14,7,345631,56.72,-134.441667,56.696000000000005,-134.441667,671.1696000000001,91,25,31,7,19,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T06:19:00Z,15,1e3,13C,78.7,NA,NA,14,7,345631,56.72,-134.441667,56.696000000000005,-134.441667,671.1696000000001,86,39,21,1,20,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T06:19:00Z,15,1e3,13C,78.7,NA,NA,14,7,345631,56.72,-134.441667,56.696000000000005,-134.441667,671.1696000000001,95,34,31,0,16,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T06:19:00Z,15,1e3,13C,78.7,NA,NA,14,7,345631,56.72,-134.441667,56.696000000000005,-134.441667,671.1696000000001,84,33,20,2,20,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T06:19:00Z,15,1e3,13C,78.7,NA,NA,14,7,345631,56.72,-134.441667,56.696000000000005,-134.441667,671.1696000000001,91,20,39,1,19,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T06:19:00Z,15,1e3,13C,78.7,NA,NA,14,7,345631,56.72,-134.441667,56.696000000000005,-134.441667,671.1696000000001,83,39,20,1,12,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T06:19:00Z,15,1e3,13C,78.7,NA,NA,14,7,345631,56.72,-134.441667,56.696000000000005,-134.441667,671.1696000000001,92,40,19,8,10,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T06:19:00Z,15,1e3,13C,78.7,NA,NA,14,7,345631,56.72,-134.441667,56.696000000000005,-134.441667,671.1696000000001,89,24,37,0,16,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T06:19:00Z,15,1e3,13C,78.7,NA,NA,14,7,345631,56.72,-134.441667,56.696000000000005,-134.441667,671.1696000000001,89,18,36,10,17,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T06:19:00Z,15,1e3,13C,78.7,NA,NA,14,7,345631,56.72,-134.441667,56.696000000000005,-134.441667,671.1696000000001,82,11,52,1,6,01
1998,603,1,710,67161,OCEAN CAPE,1998-08-18T06:19:00Z,15,1e3,13C,78.7,NA,NA,14,7,345631,56.72,-134.441667,56.696000000000005,-134.441667,671.1696000000001,88,16,29,5,24,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T19:13:00Z,15,1e3,13C,78.7,NA,NA,1,47,345731,57.847333,-134.768,57.865832999999995,-134.77,488.2896,131,18,52,20,31,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T19:13:00Z,15,1e3,13C,78.7,NA,NA,1,47,345731,57.847333,-134.768,57.865832999999995,-134.77,488.2896,113,14,58,3,35,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T19:13:00Z,15,1e3,13C,78.7,NA,NA,1,47,345731,57.847333,-134.768,57.865832999999995,-134.77,488.2896,128,18,56,15,31,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T19:13:00Z,15,1e3,13C,78.7,NA,NA,1,47,345731,57.847333,-134.768,57.865832999999995,-134.77,488.2896,111,46,14,3,43,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T19:13:00Z,15,1e3,13C,78.7,NA,NA,1,47,345731,57.847333,-134.768,57.865832999999995,-134.77,488.2896,121,20,70,2,26,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T19:13:00Z,15,1e3,13C,78.7,NA,NA,1,47,345731,57.847333,-134.768,57.865832999999995,-134.77,488.2896,128,12,76,1,30,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T19:13:00Z,15,1e3,13C,78.7,NA,NA,1,47,345731,57.847333,-134.768,57.865832999999995,-134.77,488.2896,131,61,36,2,28,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T19:13:00Z,15,1e3,13C,78.7,NA,NA,1,47,345731,57.847333,-134.768,57.865832999999995,-134.77,488.2896,137,12,81,2,37,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T19:13:00Z,15,1e3,13C,78.7,NA,NA,1,47,345731,57.847333,-134.768,57.865832999999995,-134.77,488.2896,106,12,30,17,36,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T21:10:00Z,15,1e3,13C,78.7,NA,NA,2,49,345731,57.877333,-134.7825,57.877333,-134.7825,508.4064,130,57,14,7,44,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T21:10:00Z,15,1e3,13C,78.7,NA,NA,2,49,345731,57.877333,-134.7825,57.877333,-134.7825,508.4064,92,21,25,2,40,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T21:10:00Z,15,1e3,13C,78.7,NA,NA,2,49,345731,57.877333,-134.7825,57.877333,-134.7825,508.4064,112,29,28,3,46,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T21:10:00Z,15,1e3,13C,78.7,NA,NA,2,49,345731,57.877333,-134.7825,57.877333,-134.7825,508.4064,152,38,42,5,61,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T21:10:00Z,15,1e3,13C,78.7,NA,NA,2,49,345731,57.877333,-134.7825,57.877333,-134.7825,508.4064,134,40,36,7,47,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T21:10:00Z,15,1e3,13C,78.7,NA,NA,2,49,345731,57.877333,-134.7825,57.877333,-134.7825,508.4064,131,26,44,3,53,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T21:10:00Z,15,1e3,13C,78.7,NA,NA,2,49,345731,57.877333,-134.7825,57.877333,-134.7825,508.4064,99,39,24,11,23,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T21:10:00Z,15,1e3,13C,78.7,NA,NA,2,49,345731,57.877333,-134.7825,57.877333,-134.7825,508.4064,116,58,12,1,40,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T21:10:00Z,15,1e3,13C,78.7,NA,NA,2,49,345731,57.877333,-134.7825,57.877333,-134.7825,508.4064,136,29,53,13,32,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T23:25:00Z,15,1e3,13C,78.7,NA,NA,3,51,345731,57.940833,-134.802167,57.940833,-134.802167,495.6048,147,30,59,6,40,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T23:25:00Z,15,1e3,13C,78.7,NA,NA,3,51,345731,57.940833,-134.802167,57.940833,-134.802167,495.6048,91,38,13,3,29,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T23:25:00Z,15,1e3,13C,78.7,NA,NA,3,51,345731,57.940833,-134.802167,57.940833,-134.802167,495.6048,146,50,38,10,41,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T23:25:00Z,15,1e3,13C,78.7,NA,NA,3,51,345731,57.940833,-134.802167,57.940833,-134.802167,495.6048,128,36,47,5,32,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T23:25:00Z,15,1e3,13C,78.7,NA,NA,3,51,345731,57.940833,-134.802167,57.940833,-134.802167,495.6048,167,38,52,6,62,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T23:25:00Z,15,1e3,13C,78.7,NA,NA,3,51,345731,57.940833,-134.802167,57.940833,-134.802167,495.6048,171,63,49,4,46,01
1998,603,3,710,26017,IDA-JUNE,1998-08-15T23:25:00Z,15,1e3,13C,78.7,NA,NA,3,51,345731,57.940833,-134.802167,57.940833,-134.802167,495.6048,124,38,44,3,31,01
1998,603,3,710,26017,IDA-JUNE,1998-08-16T18:42:00Z,15,1e3,13C,78.7,NA,NA,4,46,345731,57.8005,-134.81033299999999,57.821000000000005,-134.812333,480.9744,157,19,60,0,70,01
1998,603,3,710,26017,IDA-JUNE,1998-08-16T18:42:00Z,15,1e3,13C,78.7,NA,NA,4,46,345731,57.8005,-134.81033299999999,57.821000000000005,-134.812333,480.9744,124,17,63,2,35,01
1998,603,3,710,26017,IDA-JUNE,1998-08-16T18:42:00Z,15,1e3,13C,78.7,NA,NA,4,46,345731,57.8005,-134.81033299999999,57.821000000000005,-134.812333,480.9744,119,23,39,7,50,01
1998,603,3,710,26017,IDA-JUNE,1998-08-16T18:42:00Z,15,1e3,13C,78.7,NA,NA,4,46,345731,57.8005,-134.81033299999999,57.821000000000005,-134.812333,480.9744,117,14,60,0,34,01
1998,603,3,710,26017,IDA-JUNE,1998-08-16T18:42:00Z,15,1e3,13C,78.7,NA,NA,4,46,345731,57.8005,-134.81033299999999,57.821000000000005,-134.812333,480.9744,141,19,75,4,32,01
1998,603,3,710,26017,IDA-JUNE,1998-08-16T18:42:00Z,15,1e3,13C,78.7,NA,NA,4,46,345731,57.8005,-134.81033299999999,57.821000000000005,-134.812333,480.9744,167,19,89,5,40,01
1998,603,3,710,26017,IDA-JUNE,1998-08-16T18:42:00Z,15,1e3,13C,78.7,NA,NA,4,46,345731,57.8005,-134.81033299999999,57.821000000000005,-134.812333,480.9744,143,20,73,10,33,01
1998,603,3,710,26017,IDA-JUNE,1998-08-16T18:42:00Z,15,1e3,13C,78.7,NA,NA,4,46,345731,57.8005,-134.81033299999999,57.821000000000005,-134.812333,480.9744,145,31,67,8,29,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T00:40:00Z,15,1e3,13C,78.7,NA,NA,5,43,345731,57.738167,-134.762167,57.762333,-134.765333,502.92,106,23,36,4,37,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T00:40:00Z,15,1e3,13C,78.7,NA,NA,5,43,345731,57.738167,-134.762167,57.762333,-134.765333,502.92,126,15,61,1,42,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T00:40:00Z,15,1e3,13C,78.7,NA,NA,5,43,345731,57.738167,-134.762167,57.762333,-134.765333,502.92,145,23,71,2,42,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T00:40:00Z,15,1e3,13C,78.7,NA,NA,5,43,345731,57.738167,-134.762167,57.762333,-134.765333,502.92,104,32,28,2,36,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T00:40:00Z,15,1e3,13C,78.7,NA,NA,5,43,345731,57.738167,-134.762167,57.762333,-134.765333,502.92,107,13,53,2,28,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T00:40:00Z,15,1e3,13C,78.7,NA,NA,5,43,345731,57.738167,-134.762167,57.762333,-134.765333,502.92,136,25,62,3,33,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T00:40:00Z,15,1e3,13C,78.7,NA,NA,5,43,345731,57.738167,-134.762167,57.762333,-134.765333,502.92,120,19,47,9,32,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T00:40:00Z,15,1e3,13C,78.7,NA,NA,5,43,345731,57.738167,-134.762167,57.762333,-134.765333,502.92,109,15,39,7,42,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T00:40:00Z,15,1e3,13C,78.7,NA,NA,5,43,345731,57.738167,-134.762167,57.762333,-134.765333,502.92,109,16,41,2,39,01
1998,603,3,710,26017,IDA-JUNE,1998-08-16T21:42:00Z,15,1e3,13C,78.7,NA,NA,6,45,345731,57.766166999999996,-134.835833,57.789167,-134.835667,535.8384,113,11,70,0,28,01
1998,603,3,710,26017,IDA-JUNE,1998-08-16T21:42:00Z,15,1e3,13C,78.7,NA,NA,6,45,345731,57.766166999999996,-134.835833,57.789167,-134.835667,535.8384,140,11,93,11,23,01
1998,603,3,710,26017,IDA-JUNE,1998-08-16T21:42:00Z,15,1e3,13C,78.7,NA,NA,6,45,345731,57.766166999999996,-134.835833,57.789167,-134.835667,535.8384,104,6,64,4,26,01
1998,603,3,710,26017,IDA-JUNE,1998-08-16T21:42:00Z,15,1e3,13C,78.7,NA,NA,6,45,345731,57.766166999999996,-134.835833,57.789167,-134.835667,535.8384,148,15,91,10,27,01
1998,603,3,710,26017,IDA-JUNE,1998-08-16T21:42:00Z,15,1e3,13C,78.7,NA,NA,6,45,345731,57.766166999999996,-134.835833,57.789167,-134.835667,535.8384,143,18,63,10,45,01
1998,603,3,710,26017,IDA-JUNE,1998-08-16T21:42:00Z,15,1e3,13C,78.7,NA,NA,6,45,345731,57.766166999999996,-134.835833,57.789167,-134.835667,535.8384,105,10,51,1,36,01
1998,603,3,710,26017,IDA-JUNE,1998-08-16T21:42:00Z,15,1e3,13C,78.7,NA,NA,6,45,345731,57.766166999999996,-134.835833,57.789167,-134.835667,535.8384,90,11,51,1,24,01
1998,603,3,710,26017,IDA-JUNE,1998-08-16T21:42:00Z,15,1e3,13C,78.7,NA,NA,6,45,345731,57.766166999999996,-134.835833,57.789167,-134.835667,535.8384,127,19,67,16,21,01
1998,603,3,710,26017,IDA-JUNE,1998-08-16T21:42:00Z,15,1e3,13C,78.7,NA,NA,6,45,345731,57.766166999999996,-134.835833,57.789167,-134.835667,535.8384,123,9,76,17,19,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T02:38:00Z,15,1e3,13C,78.7,NA,NA,7,44,345731,57.772000000000006,-134.812833,57.750167,-134.812167,506.5776,156,8,89,21,30,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T02:38:00Z,15,1e3,13C,78.7,NA,NA,7,44,345731,57.772000000000006,-134.812833,57.750167,-134.812167,506.5776,122,13,83,5,18,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T02:38:00Z,15,1e3,13C,78.7,NA,NA,7,44,345731,57.772000000000006,-134.812833,57.750167,-134.812167,506.5776,135,11,87,10,20,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T02:38:00Z,15,1e3,13C,78.7,NA,NA,7,44,345731,57.772000000000006,-134.812833,57.750167,-134.812167,506.5776,157,10,112,3,24,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T02:38:00Z,15,1e3,13C,78.7,NA,NA,7,44,345731,57.772000000000006,-134.812833,57.750167,-134.812167,506.5776,147,15,98,4,25,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T02:38:00Z,15,1e3,13C,78.7,NA,NA,7,44,345731,57.772000000000006,-134.812833,57.750167,-134.812167,506.5776,117,12,83,0,18,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T02:38:00Z,15,1e3,13C,78.7,NA,NA,7,44,345731,57.772000000000006,-134.812833,57.750167,-134.812167,506.5776,138,6,92,8,32,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T02:38:00Z,15,1e3,13C,78.7,NA,NA,7,44,345731,57.772000000000006,-134.812833,57.750167,-134.812167,506.5776,126,12,65,3,40,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T21:38:00Z,15,1e3,13C,78.7,NA,NA,8,41,345731,57.669833,-134.872667,57.691500000000005,-134.873667,568.7568,127,11,60,0,47,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T21:38:00Z,15,1e3,13C,78.7,NA,NA,8,41,345731,57.669833,-134.872667,57.691500000000005,-134.873667,568.7568,163,14,104,2,33,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T21:38:00Z,15,1e3,13C,78.7,NA,NA,8,41,345731,57.669833,-134.872667,57.691500000000005,-134.873667,568.7568,135,15,45,0,55,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T21:38:00Z,15,1e3,13C,78.7,NA,NA,8,41,345731,57.669833,-134.872667,57.691500000000005,-134.873667,568.7568,148,10,75,1,57,01
1998,603,3,710,26017,IDA-JUNE,1998-08-17T21:38:00Z,15,1e3,13C,78.7,NA,NA,8,41,345731,57.669833,-134.872667,57.691500000000005,-134.873667,568.7568,138,7,93,0,30,01
