YEAR,PROJECT_CODE,TRIP_NO,TARGET_SPECIES_CODE,ADFG_NO,VESSEL_NAME,TIME_FIRST_BUOY_ONBOARD,EFFORT_NO,STATION_NO,SPECIES_CODE,STAT,MANAGEMENT_AREA,START_LAT,START_LON,END_LAT,END_LON,DEPTH_METERS,LENGTH,WEIGHT,AGE,AGE_TYPE_CODE,AGE_READABILITY_CODE,SEX_CODE,MATURITY_CODE,TAG_NO,TAG_BATCH_NO,DISCARD_STATUS,RELEASE_CONDITION_CODE,Specimen Number
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,48,,,,,,,112378,30,Tagged and released,08,11
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,55,,,,,,,112379,30,Tagged and released,01,12
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,52,,,,,,,112380,30,Tagged and released,01,13
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,60,,,,,,,112381,30,Tagged and released,01,14
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,52,,,,,,,112382,30,Tagged and released,08,15
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,67,,,,,,,112383,30,Tagged and released,01,16
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,62,,,,,,,112384,30,Tagged and released,01,17
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,62,,,,,,,112385,30,Tagged and released,01,18
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,65,,,,,,,112386,30,Tagged and released,01,19
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,61,,,,,,,112387,30,Tagged and released,01,20
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,55,,,,,,,112388,30,Tagged and released,01,21
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,56,,,,,,,112389,30,Tagged and released,01,22
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,66,,,,,,,112390,30,Tagged and released,01,23
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,65,,,,,,,112391,30,Tagged and released,01,24
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,52,,,,,,,112392,30,Tagged and released,08,25
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,71,,,,,,,112393,30,Tagged and released,01,26
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,71,,,,,,,112394,30,Tagged and released,01,27
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,58,,,,,,,112395,30,Tagged and released,08,28
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,66,,,,,,,112396,30,Tagged and released,01,29
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,62,,,,,,,112397,30,Tagged and released,01,30
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,67,,,,,,,112398,30,Tagged and released,01,31
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,56,,,,,,,112399,30,Tagged and released,08,32
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,63,,,,,,,112400,30,Tagged and released,08,33
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,70,,,,,,,112401,30,Tagged and released,01,34
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,59,,,,,,,112402,30,Tagged and released,01,35
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,68,,,,,,,112403,30,Tagged and released,01,36
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,65,,,,,,,112404,30,Tagged and released,01,37
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,61,,,,,,,112405,30,Tagged and released,01,38
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,59,,,,,,,112406,30,Tagged and released,01,39
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,59,,,,,,,112407,30,Tagged and released,01,40
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,63,,,,,,,112408,30,Tagged and released,01,41
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,56,,,,,,,112409,30,Tagged and released,01,42
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,61,,,,,,,112410,30,Tagged and released,01,43
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,78,,,,,,,112411,30,Tagged and released,01,44
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,57,,,,,,,112412,30,Tagged and released,01,45
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,66,,,,,,,112413,30,Tagged and released,01,46
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,57,,,,,,,112414,30,Tagged and released,08,47
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,56,,,,,,,112415,30,Tagged and released,01,48
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,59,,,,,,,112416,30,Tagged and released,01,49
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,68,,,,,,,112417,30,Tagged and released,01,50
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,53,,,,,,,112418,30,Tagged and released,01,51
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,61,,,,,,,112419,30,Tagged and released,01,52
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,62,,,,,,,112420,30,Tagged and released,01,53
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,55,,,,,,,112421,30,Tagged and released,01,54
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,59,,,,,,,112422,30,Tagged and released,01,55
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,53,,,,,,,112423,30,Tagged and released,01,56
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,55,,,,,,,112424,30,Tagged and released,01,57
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,54,,,,,,,112425,30,Tagged and released,01,58
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,44,,,,,,,112426,30,Tagged and released,01,59
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,57,,,,,,,112427,30,Tagged and released,01,60
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,65,,,,,,,112428,30,Tagged and released,01,61
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,46,,,,,,,112429,30,Tagged and released,01,62
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,62,,,,,,,112430,30,Tagged and released,08,63
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,57,,,,,,,112431,30,Tagged and released,01,64
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,59,,,,,,,112432,30,Tagged and released,01,65
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,58,,,,,,,112433,30,Tagged and released,01,66
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,58,,,,,,,112434,30,Tagged and released,01,67
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,58,,,,,,,112435,30,Tagged and released,01,68
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,50,,,,,,,112436,30,Tagged and released,01,69
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,56,,,,,,,112437,30,Tagged and released,01,70
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,65,,,,,,,112438,30,Tagged and released,08,71
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,55,,,,,,,112439,30,Tagged and released,01,72
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,58,,,,,,,112440,30,Tagged and released,01,73
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,54,,,,,,,112441,30,Tagged and released,01,74
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,50,,,,,,,112442,30,Tagged and released,01,75
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,52,,,,,,,112443,30,Tagged and released,01,76
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,58,,,,,,,112444,30,Tagged and released,01,77
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,68,,,,,,,112445,30,Tagged and released,01,78
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,53,,,,,,,112446,30,Tagged and released,01,79
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,60,,,,,,,112447,30,Tagged and released,01,80
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,67,,,,,,,112448,30,Tagged and released,01,81
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,78,,,,,,,112449,30,Tagged and released,01,82
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,67,,,,,,,112450,30,Tagged and released,01,83
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,66,,,,,,,112451,30,Tagged and released,01,84
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,66,,,,,,,112452,30,Tagged and released,01,85
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,68,,,,,,,112453,30,Tagged and released,01,86
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,85,,,,,,,112454,30,Tagged and released,01,87
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,86,,,,,,,112455,30,Tagged and released,01,88
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,62,,,,,,,112456,30,Tagged and released,01,89
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,78,,,,,,,112457,30,Tagged and released,01,90
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,62,,,,,,,112458,30,Tagged and released,01,91
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,63,,,,,,,112459,30,Tagged and released,01,92
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,55,,,,,,,112460,30,Tagged and released,01,93
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,61,,,,,,,112461,30,Tagged and released,08,94
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,69,,,,,,,112462,30,Tagged and released,01,95
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,69,,,,,,,112463,30,Tagged and released,01,96
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,62,,,,,,,112464,30,Tagged and released,01,97
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,66,,,,,,,112465,30,Tagged and released,01,98
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,57,,,,,,,112466,30,Tagged and released,01,99
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,57,,,,,,,112467,30,Tagged and released,01,100
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,67,,,,,,,112468,30,Tagged and released,01,101
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,68,,,,,,,112469,30,Tagged and released,01,102
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,59,,,,,,,112470,30,Tagged and released,01,103
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,58,,,,,,,112471,30,Tagged and released,01,104
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,54,,,,,,,112472,30,Tagged and released,01,105
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,63,,,,,,,112473,30,Tagged and released,01,106
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,68,,,,,,,112474,30,Tagged and released,08,107
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,58,,,,,,,112475,30,Tagged and released,01,108
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,60,,,,,,,112476,30,Tagged and released,01,109
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,53,,,,,,,112477,30,Tagged and released,01,110
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,56,,,,,,,112478,30,Tagged and released,01,111
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,62,,,,,,,112479,30,Tagged and released,01,112
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,63,,,,,,,112480,30,Tagged and released,01,113
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,63,,,,,,,112481,30,Tagged and released,01,114
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,54,,,,,,,112482,30,Tagged and released,01,115
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,54,,,,,,,112483,30,Tagged and released,01,116
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,61,,,,,,,112484,30,Tagged and released,01,117
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,58,,,,,,,112485,30,Tagged and released,01,118
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,52,,,,,,,112486,30,Tagged and released,01,119
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,56,,,,,,,112487,30,Tagged and released,01,120
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,65,,,,,,,112488,30,Tagged and released,01,121
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,52,,,,,,,112489,30,Tagged and released,01,122
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,72,,,,,,,112490,30,Tagged and released,01,123
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,64,,,,,,,112491,30,Tagged and released,01,124
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,61,,,,,,,112492,30,Tagged and released,01,125
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,69,,,,,,,112493,30,Tagged and released,01,126
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,80,,,,,,,112494,30,Tagged and released,01,127
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,68,,,,,,,112495,30,Tagged and released,01,128
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,57,,,,,,,112496,30,Tagged and released,01,129
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,58,,,,,,,112497,30,Tagged and released,01,130
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,58,,,,,,,112498,30,Tagged and released,01,131
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,58,,,,,,,112499,30,Tagged and released,01,132
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,64,,,,,,,112500,30,Tagged and released,01,133
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,53,,,,,,,112501,30,Tagged and released,01,134
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,56,,,,,,,112502,30,Tagged and released,01,135
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,56,,,,,,,112503,30,Tagged and released,01,136
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,61,,,,,,,112504,30,Tagged and released,01,137
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,58,,,,,,,112505,30,Tagged and released,01,138
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,55,,,,,,,112506,30,Tagged and released,01,139
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,74,,,,,,,112507,30,Tagged and released,01,140
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,61,,,,,,,112508,30,Tagged and released,01,141
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,58,,,,,,,112509,30,Tagged and released,01,142
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,60,,,,,,,112510,30,Tagged and released,01,143
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,85,,,,,,,112511,30,Tagged and released,01,144
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,86,,,,,,,112512,30,Tagged and released,01,145
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,63,,,,,,,112513,30,Tagged and released,01,146
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,66,,,,,,,112514,30,Tagged and released,01,147
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,66,,,,,,,112515,30,Tagged and released,01,148
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,67,,,,,,,112516,30,Tagged and released,01,149
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,80,,,,,,,112517,30,Tagged and released,01,150
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,60,,,,,,,112518,30,Tagged and released,01,151
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,64,,,,,,,112519,30,Tagged and released,01,152
2022,611,1,710,99946,MEDEIA,2022-05-08 10:41:00,8,,710,345701,NSEI,57.246367,-134.704133,57.259917,-134.699617,855.8784,60,,,,,,,112520,30,Tagged and released,01,153
